selected_index,dataset_split,camera,video_file,episode_index,frame_index,timestamp_seconds,source_frame,output_file,selection_reason,notes
145,short,head_left,file-002.mp4,766,29960,998.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000766_frame029960_t998667.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000766_frame029960_t998667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.117868; brightness=0.581671; contrast=0.157690; edge_density=0.125365; sharpness=0.003791
146,short,head_left,file-002.mp4,773,31320,1044.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000773_frame031320_t1044000.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000773_frame031320_t1044000.jpg,stratified_coverage,hard_score=0.116680; brightness=0.572219; contrast=0.166284; edge_density=0.130000; sharpness=0.004051
147,short,head_left,file-002.mp4,778,32360,1078.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000778_frame032360_t1078667.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000778_frame032360_t1078667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.119052; brightness=0.585116; contrast=0.152536; edge_density=0.127865; sharpness=0.003402
148,short,head_left,file-002.mp4,782,33160,1105.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000782_frame033160_t1105333.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000782_frame033160_t1105333.jpg,stratified_coverage,hard_score=0.110535; brightness=0.567949; contrast=0.159054; edge_density=0.122656; sharpness=0.003785
149,short,head_left,file-002.mp4,790,34600,1153.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000790_frame034600_t1153333.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000790_frame034600_t1153333.jpg,stratified_coverage,hard_score=0.116688; brightness=0.580806; contrast=0.153766; edge_density=0.126146; sharpness=0.003542
150,short,head_left,file-002.mp4,794,35480,1182.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000794_frame035480_t1182667.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000794_frame035480_t1182667.jpg,stratified_coverage,hard_score=0.112074; brightness=0.572973; contrast=0.158286; edge_density=0.120052; sharpness=0.003670
151,short,head_left,file-002.mp4,799,36440,1214.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000799_frame036440_t1214667.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000799_frame036440_t1214667.jpg,stratified_coverage,hard_score=0.112914; brightness=0.572740; contrast=0.158551; edge_density=0.123021; sharpness=0.003760
152,short,head_left,file-002.mp4,804,37320,1244.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000804_frame037320_t1244000.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000804_frame037320_t1244000.jpg,stratified_coverage,hard_score=0.115036; brightness=0.570746; contrast=0.160839; edge_density=0.131510; sharpness=0.003894
153,short,head_left,file-002.mp4,809,38290,1276.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000809_frame038290_t1276333.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000809_frame038290_t1276333.jpg,stratified_coverage,hard_score=0.116797; brightness=0.572274; contrast=0.161077; edge_density=0.134635; sharpness=0.003857
154,short,head_left,file-002.mp4,815,39410,1313.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000815_frame039410_t1313667.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000815_frame039410_t1313667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.117738; brightness=0.570069; contrast=0.163814; edge_density=0.139167; sharpness=0.004056
155,short,head_left,file-002.mp4,821,40610,1353.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000821_frame040610_t1353667.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000821_frame040610_t1353667.jpg,stratified_coverage,hard_score=0.108739; brightness=0.568997; contrast=0.160273; edge_density=0.113906; sharpness=0.003643
156,short,head_left,file-002.mp4,826,41490,1383.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000826_frame041490_t1383000.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000826_frame041490_t1383000.jpg,stratified_coverage,hard_score=0.114006; brightness=0.572328; contrast=0.164869; edge_density=0.122083; sharpness=0.003997
157,short,head_left,file-002.mp4,830,42290,1409.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000830_frame042290_t1409667.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000830_frame042290_t1409667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.118600; brightness=0.578114; contrast=0.160235; edge_density=0.131615; sharpness=0.003958
158,short,head_left,file-002.mp4,834,43010,1433.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000834_frame043010_t1433667.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000834_frame043010_t1433667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.118621; brightness=0.582379; contrast=0.161225; edge_density=0.123750; sharpness=0.003713
159,short,head_left,file-002.mp4,838,43810,1460.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000838_frame043810_t1460333.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000838_frame043810_t1460333.jpg,stratified_coverage,hard_score=0.114527; brightness=0.581274; contrast=0.151747; edge_density=0.119844; sharpness=0.003557
160,short,head_left,file-002.mp4,841,44370,1479.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000841_frame044370_t1479000.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000841_frame044370_t1479000.jpg,stratified_coverage,hard_score=0.116653; brightness=0.581730; contrast=0.157029; edge_density=0.121771; sharpness=0.003774
161,short,head_left,file-002.mp4,844,44930,1497.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000844_frame044930_t1497667.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000844_frame044930_t1497667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.119483; brightness=0.582083; contrast=0.160015; edge_density=0.128125; sharpness=0.003722
162,short,head_left,file-002.mp4,849,45890,1529.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000849_frame045890_t1529667.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000849_frame045890_t1529667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.118191; brightness=0.584325; contrast=0.160051; edge_density=0.120052; sharpness=0.003725
163,short,head_left,file-002.mp4,854,46860,1562.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000854_frame046860_t1562000.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000854_frame046860_t1562000.jpg,stratified_coverage,hard_score=0.116690; brightness=0.578595; contrast=0.161260; edge_density=0.123594; sharpness=0.004031
164,short,head_left,file-002.mp4,857,47500,1583.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000857_frame047500_t1583333.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000857_frame047500_t1583333.jpg,stratified_coverage,hard_score=0.115409; brightness=0.572733; contrast=0.159293; edge_density=0.130729; sharpness=0.003819
165,short,head_left,file-002.mp4,859,47980,1599.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000859_frame047980_t1599333.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000859_frame047980_t1599333.jpg,stratified_coverage,hard_score=0.114274; brightness=0.587266; contrast=0.147875; edge_density=0.112240; sharpness=0.003282
166,short,head_left,file-002.mp4,866,49340,1644.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000866_frame049340_t1644667.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000866_frame049340_t1644667.jpg,stratified_coverage,hard_score=0.111732; brightness=0.585970; contrast=0.144927; edge_density=0.108385; sharpness=0.003092
167,short,head_left,file-002.mp4,869,49820,1660.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000869_frame049820_t1660667.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000869_frame049820_t1660667.jpg,stratified_coverage,hard_score=0.108021; brightness=0.560855; contrast=0.164498; edge_density=0.121563; sharpness=0.003605
168,short,head_left,file-002.mp4,876,51180,1706.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000876_frame051180_t1706000.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000876_frame051180_t1706000.jpg,stratified_coverage,hard_score=0.112300; brightness=0.574308; contrast=0.155083; edge_density=0.121250; sharpness=0.003417
169,short,head_left,file-002.mp4,881,52060,1735.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000881_frame052060_t1735333.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000881_frame052060_t1735333.jpg,stratified_coverage,hard_score=0.115374; brightness=0.579536; contrast=0.155861; edge_density=0.122135; sharpness=0.003631
170,short,head_left,file-002.mp4,886,53020,1767.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000886_frame053020_t1767333.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000886_frame053020_t1767333.jpg,stratified_coverage,hard_score=0.116004; brightness=0.578752; contrast=0.159388; edge_density=0.122604; sharpness=0.003763
171,short,head_left,file-002.mp4,890,53900,1796.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000890_frame053900_t1796667.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000890_frame053900_t1796667.jpg,stratified_coverage,hard_score=0.113043; brightness=0.583173; contrast=0.149263; edge_density=0.113802; sharpness=0.003348
172,short,head_left,file-002.mp4,897,55110,1837.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000897_frame055110_t1837000.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000897_frame055110_t1837000.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.117652; brightness=0.582468; contrast=0.158608; edge_density=0.122552; sharpness=0.003870
173,short,head_left,file-002.mp4,902,56070,1869.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000902_frame056070_t1869000.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000902_frame056070_t1869000.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.117767; brightness=0.582731; contrast=0.158231; edge_density=0.122813; sharpness=0.003796
174,short,head_left,file-002.mp4,907,57030,1901.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000907_frame057030_t1901000.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000907_frame057030_t1901000.jpg,stratified_coverage,hard_score=0.117067; brightness=0.583025; contrast=0.157217; edge_density=0.120833; sharpness=0.003637
175,short,head_left,file-002.mp4,911,57910,1930.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000911_frame057910_t1930333.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000911_frame057910_t1930333.jpg,stratified_coverage,hard_score=0.116698; brightness=0.585050; contrast=0.150131; edge_density=0.122135; sharpness=0.003465
176,short,head_left,file-002.mp4,914,58550,1951.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000914_frame058550_t1951667.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000914_frame058550_t1951667.jpg,stratified_coverage,hard_score=0.112322; brightness=0.586363; contrast=0.146563; edge_density=0.108333; sharpness=0.003209
177,short,head_left,file-003.mp4,924,1850,61.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000924_frame001850_t061667.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file003_episode000924_frame001850_t061667.jpg,stratified_coverage,hard_score=0.116019; brightness=0.582380; contrast=0.154066; edge_density=0.121042; sharpness=0.003508
178,short,head_left,file-003.mp4,930,2890,96.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000930_frame002890_t096333.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file003_episode000930_frame002890_t096333.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.117571; brightness=0.583119; contrast=0.156486; edge_density=0.122969; sharpness=0.003718
179,short,head_left,file-003.mp4,934,3700,123.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000934_frame003700_t123333.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file003_episode000934_frame003700_t123333.jpg,stratified_coverage,hard_score=0.112446; brightness=0.574380; contrast=0.155398; edge_density=0.121354; sharpness=0.003661
180,short,head_left,file-003.mp4,938,4420,147.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000938_frame004420_t147333.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file003_episode000938_frame004420_t147333.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.118238; brightness=0.585823; contrast=0.155683; edge_density=0.121354; sharpness=0.003602
181,short,head_left,file-003.mp4,941,5140,171.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000941_frame005140_t171333.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file003_episode000941_frame005140_t171333.jpg,stratified_coverage,hard_score=0.112742; brightness=0.581894; contrast=0.150992; edge_density=0.113490; sharpness=0.003286
182,short,head_left,file-003.mp4,946,6030,201.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000946_frame006030_t201000.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file003_episode000946_frame006030_t201000.jpg,stratified_coverage,hard_score=0.114958; brightness=0.576901; contrast=0.156030; edge_density=0.125000; sharpness=0.003524
183,short,head_left,file-003.mp4,950,6750,225.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000950_frame006750_t225000.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file003_episode000950_frame006750_t225000.jpg,stratified_coverage,hard_score=0.116763; brightness=0.570278; contrast=0.165807; edge_density=0.133906; sharpness=0.004074
184,short,head_left,file-003.mp4,956,7950,265.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000956_frame007950_t265000.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file003_episode000956_frame007950_t265000.jpg,stratified_coverage,hard_score=0.111443; brightness=0.572985; contrast=0.157363; edge_density=0.118698; sharpness=0.003510
185,short,head_left,file-003.mp4,963,9320,310.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000963_frame009320_t310667.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file003_episode000963_frame009320_t310667.jpg,stratified_coverage,hard_score=0.107843; brightness=0.565004; contrast=0.162552; edge_density=0.115677; sharpness=0.003453
186,short,head_left,file-003.mp4,968,10280,342.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000968_frame010280_t342667.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file003_episode000968_frame010280_t342667.jpg,stratified_coverage,hard_score=0.110575; brightness=0.573869; contrast=0.154749; edge_density=0.116510; sharpness=0.003378
187,short,head_left,file-003.mp4,974,11330,377.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000974_frame011330_t377667.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file003_episode000974_frame011330_t377667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.118495; brightness=0.582506; contrast=0.159717; edge_density=0.124375; sharpness=0.003670
188,short,head_left,file-003.mp4,978,12130,404.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000978_frame012130_t404333.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file003_episode000978_frame012130_t404333.jpg,stratified_coverage,hard_score=0.114389; brightness=0.574916; contrast=0.157848; edge_density=0.124896; sharpness=0.003815
189,short,head_left,file-003.mp4,982,13020,434.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000982_frame013020_t434000.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file003_episode000982_frame013020_t434000.jpg,stratified_coverage,hard_score=0.112083; brightness=0.571526; contrast=0.157529; edge_density=0.123125; sharpness=0.003734
190,short,head_left,file-003.mp4,987,13980,466.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000987_frame013980_t466000.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file003_episode000987_frame013980_t466000.jpg,stratified_coverage,hard_score=0.113585; brightness=0.581106; contrast=0.151004; edge_density=0.117604; sharpness=0.003470
191,short,head_left,file-003.mp4,994,15350,511.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000994_frame015350_t511667.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file003_episode000994_frame015350_t511667.jpg,stratified_coverage,hard_score=0.111343; brightness=0.585904; contrast=0.145000; edge_density=0.107135; sharpness=0.003047
192,short,head_left,file-003.mp4,999,16310,543.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000999_frame016310_t543667.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file003_episode000999_frame016310_t543667.jpg,stratified_coverage,hard_score=0.112003; brightness=0.586273; contrast=0.146152; edge_density=0.107760; sharpness=0.003153
