selected_index,dataset_split,camera,video_file,episode_index,frame_index,timestamp_seconds,source_frame,output_file,selection_reason,notes
278,short,head_left,file-001.mp4,477,33160,1105.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000477_frame033160_t1105333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000477_frame033160_t1105333.jpg,stratified_coverage,hard_score=0.113786; brightness=0.576736; contrast=0.154923; edge_density=0.122292; sharpness=0.003562
279,short,head_left,file-001.mp4,480,33640,1121.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000480_frame033640_t1121333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000480_frame033640_t1121333.jpg,stratified_coverage,hard_score=0.113809; brightness=0.567385; contrast=0.162840; edge_density=0.131354; sharpness=0.003946
280,short,head_left,file-001.mp4,481,33800,1126.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000481_frame033800_t1126667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000481_frame033800_t1126667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.117957; brightness=0.582663; contrast=0.158379; edge_density=0.123438; sharpness=0.003804
281,short,head_left,file-001.mp4,482,34120,1137.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000482_frame034120_t1137333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000482_frame034120_t1137333.jpg,stratified_coverage,hard_score=0.110765; brightness=0.571216; contrast=0.157441; edge_density=0.119323; sharpness=0.003640
282,short,head_left,file-001.mp4,485,34600,1153.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000485_frame034600_t1153333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000485_frame034600_t1153333.jpg,stratified_coverage,hard_score=0.115516; brightness=0.572774; contrast=0.159830; edge_density=0.130573; sharpness=0.003971
283,short,head_left,file-001.mp4,486,34760,1158.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000486_frame034760_t1158667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000486_frame034760_t1158667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.117608; brightness=0.583716; contrast=0.155313; edge_density=0.123073; sharpness=0.003671
284,short,head_left,file-001.mp4,487,35000,1166.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000487_frame035000_t1166667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000487_frame035000_t1166667.jpg,stratified_coverage,hard_score=0.112939; brightness=0.576711; contrast=0.154271; edge_density=0.120052; sharpness=0.003621
285,short,head_left,file-001.mp4,489,35480,1182.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000489_frame035480_t1182667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000489_frame035480_t1182667.jpg,stratified_coverage,hard_score=0.112039; brightness=0.568490; contrast=0.162173; edge_density=0.124167; sharpness=0.003714
286,short,head_left,file-001.mp4,492,35960,1198.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000492_frame035960_t1198667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000492_frame035960_t1198667.jpg,stratified_coverage,hard_score=0.113408; brightness=0.568254; contrast=0.161685; edge_density=0.129531; sharpness=0.003940
287,short,head_left,file-001.mp4,494,36440,1214.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000494_frame036440_t1214667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000494_frame036440_t1214667.jpg,stratified_coverage,hard_score=0.112142; brightness=0.573850; contrast=0.156557; edge_density=0.120260; sharpness=0.003662
288,short,head_left,file-001.mp4,496,36680,1222.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000496_frame036680_t1222667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000496_frame036680_t1222667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.118235; brightness=0.581702; contrast=0.158786; edge_density=0.125625; sharpness=0.003917
289,short,head_left,file-001.mp4,496,36840,1228.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000496_frame036840_t1228000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000496_frame036840_t1228000.jpg,stratified_coverage,hard_score=0.113145; brightness=0.581986; contrast=0.149796; edge_density=0.115677; sharpness=0.003439
290,short,head_left,file-001.mp4,499,37320,1244.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000499_frame037320_t1244000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000499_frame037320_t1244000.jpg,stratified_coverage,hard_score=0.116388; brightness=0.588078; contrast=0.148207; edge_density=0.117656; sharpness=0.003397
291,short,head_left,file-001.mp4,501,37810,1260.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000501_frame037810_t1260333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000501_frame037810_t1260333.jpg,stratified_coverage,hard_score=0.110236; brightness=0.580811; contrast=0.146699; edge_density=0.110521; sharpness=0.003159
292,short,head_left,file-001.mp4,503,38050,1268.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000503_frame038050_t1268333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000503_frame038050_t1268333.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.119765; brightness=0.581166; contrast=0.156729; edge_density=0.133333; sharpness=0.003803
293,short,head_left,file-001.mp4,503,38130,1271.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000503_frame038130_t1271000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000503_frame038130_t1271000.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.120818; brightness=0.582503; contrast=0.154891; edge_density=0.136146; sharpness=0.003633
294,short,head_left,file-001.mp4,504,38210,1273.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000504_frame038210_t1273667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000504_frame038210_t1273667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.117630; brightness=0.583131; contrast=0.162197; edge_density=0.118385; sharpness=0.003603
295,short,head_left,file-001.mp4,504,38290,1276.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000504_frame038290_t1276333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000504_frame038290_t1276333.jpg,stratified_coverage,hard_score=0.114119; brightness=0.571047; contrast=0.160258; edge_density=0.128438; sharpness=0.003847
296,short,head_left,file-001.mp4,506,38690,1289.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000506_frame038690_t1289667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000506_frame038690_t1289667.jpg,stratified_coverage,hard_score=0.111898; brightness=0.575580; contrast=0.154683; edge_density=0.118125; sharpness=0.003405
297,short,head_left,file-001.mp4,509,39170,1305.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000509_frame039170_t1305667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000509_frame039170_t1305667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.119848; brightness=0.582655; contrast=0.160146; edge_density=0.128281; sharpness=0.003723
298,short,head_left,file-001.mp4,511,39650,1321.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000511_frame039650_t1321667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000511_frame039650_t1321667.jpg,stratified_coverage,hard_score=0.116548; brightness=0.574443; contrast=0.160308; edge_density=0.130833; sharpness=0.003582
299,short,head_left,file-001.mp4,514,40130,1337.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000514_frame040130_t1337667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000514_frame040130_t1337667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.118650; brightness=0.584598; contrast=0.156715; edge_density=0.123906; sharpness=0.003648
300,short,head_left,file-001.mp4,515,40370,1345.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000515_frame040370_t1345667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000515_frame040370_t1345667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.117885; brightness=0.582214; contrast=0.156424; edge_density=0.125573; sharpness=0.003719
301,short,head_left,file-001.mp4,516,40610,1353.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000516_frame040610_t1353667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000516_frame040610_t1353667.jpg,stratified_coverage,hard_score=0.110478; brightness=0.569616; contrast=0.159555; edge_density=0.119271; sharpness=0.003476
302,short,head_left,file-001.mp4,517,40770,1359.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000517_frame040770_t1359000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000517_frame040770_t1359000.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.118772; brightness=0.581281; contrast=0.157152; edge_density=0.129479; sharpness=0.003769
303,short,head_left,file-001.mp4,518,41010,1367.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000518_frame041010_t1367000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000518_frame041010_t1367000.jpg,stratified_coverage,hard_score=0.112421; brightness=0.575647; contrast=0.155138; edge_density=0.119375; sharpness=0.003456
304,short,head_left,file-001.mp4,519,41090,1369.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000519_frame041090_t1369667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000519_frame041090_t1369667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.118452; brightness=0.584293; contrast=0.155908; edge_density=0.124427; sharpness=0.003628
305,short,head_left,file-001.mp4,521,41490,1383.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000521_frame041490_t1383000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000521_frame041490_t1383000.jpg,stratified_coverage,hard_score=0.115636; brightness=0.583508; contrast=0.152716; edge_density=0.119010; sharpness=0.003792
306,short,head_left,file-001.mp4,521,41570,1385.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000521_frame041570_t1385667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000521_frame041570_t1385667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.118100; brightness=0.583484; contrast=0.154617; edge_density=0.125677; sharpness=0.003594
307,short,head_left,file-001.mp4,523,41970,1399.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000523_frame041970_t1399000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000523_frame041970_t1399000.jpg,stratified_coverage,hard_score=0.110909; brightness=0.563406; contrast=0.163200; edge_density=0.128021; sharpness=0.003777
308,short,head_left,file-001.mp4,524,42050,1401.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000524_frame042050_t1401667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000524_frame042050_t1401667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.119861; brightness=0.583570; contrast=0.159994; edge_density=0.126927; sharpness=0.003738
309,short,head_left,file-001.mp4,526,42450,1415.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000526_frame042450_t1415000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000526_frame042450_t1415000.jpg,stratified_coverage,hard_score=0.114434; brightness=0.572994; contrast=0.162436; edge_density=0.124427; sharpness=0.003871
310,short,head_left,file-001.mp4,528,42850,1428.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000528_frame042850_t1428333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000528_frame042850_t1428333.jpg,stratified_coverage,hard_score=0.115624; brightness=0.582244; contrast=0.152944; edge_density=0.120885; sharpness=0.003565
311,short,head_left,file-001.mp4,529,43010,1433.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000529_frame043010_t1433667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000529_frame043010_t1433667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.120565; brightness=0.583199; contrast=0.162050; edge_density=0.128177; sharpness=0.003825
312,short,head_left,file-001.mp4,530,43330,1444.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000530_frame043330_t1444333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000530_frame043330_t1444333.jpg,stratified_coverage,hard_score=0.111153; brightness=0.567339; contrast=0.159120; edge_density=0.125677; sharpness=0.003730
313,short,head_left,file-001.mp4,531,43490,1449.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000531_frame043490_t1449667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000531_frame043490_t1449667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.117776; brightness=0.583143; contrast=0.154693; edge_density=0.125104; sharpness=0.003598
314,short,head_left,file-001.mp4,533,43810,1460.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000533_frame043810_t1460333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000533_frame043810_t1460333.jpg,stratified_coverage,hard_score=0.114842; brightness=0.577836; contrast=0.156509; edge_density=0.122656; sharpness=0.003736
315,short,head_left,file-001.mp4,534,43970,1465.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000534_frame043970_t1465667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000534_frame043970_t1465667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.123962; brightness=0.581728; contrast=0.158957; edge_density=0.144531; sharpness=0.003891
316,short,head_left,file-001.mp4,535,44290,1476.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000535_frame044290_t1476333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000535_frame044290_t1476333.jpg,stratified_coverage,hard_score=0.110358; brightness=0.568104; contrast=0.157911; edge_density=0.122760; sharpness=0.003679
317,short,head_left,file-001.mp4,537,44690,1489.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000537_frame044690_t1489667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000537_frame044690_t1489667.jpg,stratified_coverage,hard_score=0.112687; brightness=0.576378; contrast=0.155180; edge_density=0.119010; sharpness=0.003571
318,short,head_left,file-001.mp4,539,44930,1497.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000539_frame044930_t1497667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000539_frame044930_t1497667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.123713; brightness=0.580066; contrast=0.160469; edge_density=0.145208; sharpness=0.004026
319,short,head_left,file-001.mp4,540,45170,1505.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000540_frame045170_t1505667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000540_frame045170_t1505667.jpg,stratified_coverage,hard_score=0.112455; brightness=0.573756; contrast=0.155621; edge_density=0.122240; sharpness=0.003749
320,short,head_left,file-001.mp4,542,45650,1521.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000542_frame045650_t1521667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000542_frame045650_t1521667.jpg,stratified_coverage,hard_score=0.113611; brightness=0.572785; contrast=0.158126; edge_density=0.125625; sharpness=0.003765
321,short,head_left,file-001.mp4,544,45890,1529.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000544_frame045890_t1529667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000544_frame045890_t1529667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.123668; brightness=0.581046; contrast=0.159455; edge_density=0.144271; sharpness=0.003956
322,short,head_left,file-001.mp4,545,46140,1538.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000545_frame046140_t1538000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000545_frame046140_t1538000.jpg,stratified_coverage,hard_score=0.111833; brightness=0.566874; contrast=0.161897; edge_density=0.126406; sharpness=0.003739
323,short,head_left,file-001.mp4,547,46540,1551.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000547_frame046540_t1551333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000547_frame046540_t1551333.jpg,stratified_coverage,hard_score=0.109269; brightness=0.560006; contrast=0.164813; edge_density=0.126875; sharpness=0.003822
324,short,head_left,file-001.mp4,549,46940,1564.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000549_frame046940_t1564667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000549_frame046940_t1564667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.117440; brightness=0.578288; contrast=0.157373; edge_density=0.129844; sharpness=0.003738
325,short,head_left,file-001.mp4,549,47020,1567.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000549_frame047020_t1567333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000549_frame047020_t1567333.jpg,stratified_coverage,hard_score=0.113176; brightness=0.583368; contrast=0.149404; edge_density=0.113802; sharpness=0.003321
326,short,head_left,file-001.mp4,550,47100,1570.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000550_frame047100_t1570000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000550_frame047100_t1570000.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.119436; brightness=0.584024; contrast=0.155633; edge_density=0.128385; sharpness=0.003749
327,short,head_left,file-001.mp4,550,47180,1572.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000550_frame047180_t1572667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000550_frame047180_t1572667.jpg,stratified_coverage,hard_score=0.117226; brightness=0.582354; contrast=0.152696; edge_density=0.126250; sharpness=0.003740
328,short,head_left,file-001.mp4,552,47500,1583.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000552_frame047500_t1583333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000552_frame047500_t1583333.jpg,stratified_coverage,hard_score=0.112928; brightness=0.575988; contrast=0.155299; edge_density=0.120365; sharpness=0.003540
329,short,head_left,file-001.mp4,554,47980,1599.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000554_frame047980_t1599333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000554_frame047980_t1599333.jpg,stratified_coverage,hard_score=0.110985; brightness=0.582788; contrast=0.148424; edge_density=0.108281; sharpness=0.003228
330,short,head_left,file-001.mp4,556,48380,1612.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000556_frame048380_t1612667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000556_frame048380_t1612667.jpg,stratified_coverage,hard_score=0.112360; brightness=0.588569; contrast=0.145677; edge_density=0.105521; sharpness=0.003035
331,short,head_left,file-001.mp4,559,48860,1628.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000559_frame048860_t1628667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000559_frame048860_t1628667.jpg,stratified_coverage,hard_score=0.112955; brightness=0.578958; contrast=0.153090; edge_density=0.117344; sharpness=0.003381
332,short,head_left,file-001.mp4,561,49340,1644.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000561_frame049340_t1644667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000561_frame049340_t1644667.jpg,stratified_coverage,hard_score=0.111105; brightness=0.587665; contrast=0.144467; edge_density=0.103854; sharpness=0.003015
333,short,head_left,file-001.mp4,564,49820,1660.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000564_frame049820_t1660667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000564_frame049820_t1660667.jpg,stratified_coverage,hard_score=0.113321; brightness=0.575489; contrast=0.155808; edge_density=0.122083; sharpness=0.003501
334,short,head_left,file-001.mp4,565,49980,1666.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000565_frame049980_t1666000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000565_frame049980_t1666000.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.117829; brightness=0.581047; contrast=0.157098; edge_density=0.126771; sharpness=0.003737
335,short,head_left,file-001.mp4,566,50220,1674.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000566_frame050220_t1674000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000566_frame050220_t1674000.jpg,stratified_coverage,hard_score=0.108943; brightness=0.565752; contrast=0.162519; edge_density=0.118125; sharpness=0.003561
336,short,head_left,file-001.mp4,569,50700,1690.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000569_frame050700_t1690000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000569_frame050700_t1690000.jpg,stratified_coverage,hard_score=0.115587; brightness=0.578034; contrast=0.161030; edge_density=0.121042; sharpness=0.003918
337,short,head_left,file-001.mp4,571,51180,1706.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000571_frame051180_t1706000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000571_frame051180_t1706000.jpg,stratified_coverage,hard_score=0.110496; brightness=0.573080; contrast=0.154763; edge_density=0.117552; sharpness=0.003406
338,short,head_left,file-001.mp4,574,51660,1722.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000574_frame051660_t1722000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000574_frame051660_t1722000.jpg,stratified_coverage,hard_score=0.116793; brightness=0.583255; contrast=0.154412; edge_density=0.121875; sharpness=0.003739
339,short,head_left,file-001.mp4,576,52060,1735.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000576_frame052060_t1735333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000576_frame052060_t1735333.jpg,stratified_coverage,hard_score=0.112672; brightness=0.566438; contrast=0.167185; edge_density=0.125521; sharpness=0.003766
340,short,head_left,file-001.mp4,578,52540,1751.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000578_frame052540_t1751333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000578_frame052540_t1751333.jpg,stratified_coverage,hard_score=0.110283; brightness=0.568799; contrast=0.157911; edge_density=0.121354; sharpness=0.003655
341,short,head_left,file-001.mp4,581,53020,1767.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000581_frame053020_t1767333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000581_frame053020_t1767333.jpg,stratified_coverage,hard_score=0.113350; brightness=0.568907; contrast=0.164774; edge_density=0.125677; sharpness=0.003925
342,short,head_left,file-001.mp4,583,53500,1783.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000583_frame053500_t1783333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000583_frame053500_t1783333.jpg,stratified_coverage,hard_score=0.109370; brightness=0.565125; contrast=0.162794; edge_density=0.120365; sharpness=0.003603
343,short,head_left,file-001.mp4,585,53900,1796.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000585_frame053900_t1796667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000585_frame053900_t1796667.jpg,stratified_coverage,hard_score=0.109342; brightness=0.562798; contrast=0.164836; edge_density=0.122448; sharpness=0.003652
344,short,head_left,file-001.mp4,588,54390,1813.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000588_frame054390_t1813000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000588_frame054390_t1813000.jpg,stratified_coverage,hard_score=0.112759; brightness=0.570561; contrast=0.160226; edge_density=0.124740; sharpness=0.003754
345,short,head_left,file-001.mp4,590,54870,1829.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000590_frame054870_t1829000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000590_frame054870_t1829000.jpg,stratified_coverage,hard_score=0.112891; brightness=0.576070; contrast=0.154423; edge_density=0.120833; sharpness=0.003576
346,short,head_left,file-001.mp4,593,55350,1845.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000593_frame055350_t1845000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000593_frame055350_t1845000.jpg,stratified_coverage,hard_score=0.112070; brightness=0.572404; contrast=0.156909; edge_density=0.122135; sharpness=0.003662
347,short,head_left,file-001.mp4,595,55750,1858.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000595_frame055750_t1858333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000595_frame055750_t1858333.jpg,stratified_coverage,hard_score=0.112259; brightness=0.578267; contrast=0.151815; edge_density=0.117240; sharpness=0.003420
348,short,head_left,file-001.mp4,597,56070,1869.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000597_frame056070_t1869000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000597_frame056070_t1869000.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.117545; brightness=0.583277; contrast=0.157438; edge_density=0.121823; sharpness=0.003916
349,short,head_left,file-001.mp4,597,56150,1871.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000597_frame056150_t1871667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000597_frame056150_t1871667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.117910; brightness=0.574651; contrast=0.159899; edge_density=0.135365; sharpness=0.003783
350,short,head_left,file-001.mp4,597,56230,1874.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000597_frame056230_t1874333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000597_frame056230_t1874333.jpg,stratified_coverage,hard_score=0.112505; brightness=0.582367; contrast=0.150349; edge_density=0.112448; sharpness=0.003365
