frame_id,dataset_split,camera,source_id,video_file,video_file_index,episode_index,source_frame_index,episode_frame_index,timestamp_seconds,source_video,output_file,width,height,source_fps,extract_fps,frame_stride
short_head_left_file001_episode000498_frame037200_t1240000,short,head_left,short_head_left_file001,file-001.mp4,1,498,37200,144,1240.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000498_frame037200_t1240000.jpg,640,480,30,3,10
short_head_left_file001_episode000498_frame037210_t1240333,short,head_left,short_head_left_file001,file-001.mp4,1,498,37210,154,1240.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000498_frame037210_t1240333.jpg,640,480,30,3,10
short_head_left_file001_episode000498_frame037220_t1240667,short,head_left,short_head_left_file001,file-001.mp4,1,498,37220,164,1240.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000498_frame037220_t1240667.jpg,640,480,30,3,10
short_head_left_file001_episode000498_frame037230_t1241000,short,head_left,short_head_left_file001,file-001.mp4,1,498,37230,174,1241.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000498_frame037230_t1241000.jpg,640,480,30,3,10
short_head_left_file001_episode000498_frame037240_t1241333,short,head_left,short_head_left_file001,file-001.mp4,1,498,37240,184,1241.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000498_frame037240_t1241333.jpg,640,480,30,3,10
short_head_left_file001_episode000499_frame037250_t1241667,short,head_left,short_head_left_file001,file-001.mp4,1,499,37250,2,1241.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000499_frame037250_t1241667.jpg,640,480,30,3,10
short_head_left_file001_episode000499_frame037260_t1242000,short,head_left,short_head_left_file001,file-001.mp4,1,499,37260,12,1242.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000499_frame037260_t1242000.jpg,640,480,30,3,10
short_head_left_file001_episode000499_frame037270_t1242333,short,head_left,short_head_left_file001,file-001.mp4,1,499,37270,22,1242.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000499_frame037270_t1242333.jpg,640,480,30,3,10
short_head_left_file001_episode000499_frame037280_t1242667,short,head_left,short_head_left_file001,file-001.mp4,1,499,37280,32,1242.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000499_frame037280_t1242667.jpg,640,480,30,3,10
short_head_left_file001_episode000499_frame037290_t1243000,short,head_left,short_head_left_file001,file-001.mp4,1,499,37290,42,1243.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000499_frame037290_t1243000.jpg,640,480,30,3,10
short_head_left_file001_episode000499_frame037300_t1243333,short,head_left,short_head_left_file001,file-001.mp4,1,499,37300,52,1243.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000499_frame037300_t1243333.jpg,640,480,30,3,10
short_head_left_file001_episode000499_frame037310_t1243667,short,head_left,short_head_left_file001,file-001.mp4,1,499,37310,62,1243.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000499_frame037310_t1243667.jpg,640,480,30,3,10
short_head_left_file001_episode000499_frame037320_t1244000,short,head_left,short_head_left_file001,file-001.mp4,1,499,37320,72,1244.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000499_frame037320_t1244000.jpg,640,480,30,3,10
short_head_left_file001_episode000499_frame037330_t1244333,short,head_left,short_head_left_file001,file-001.mp4,1,499,37330,82,1244.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000499_frame037330_t1244333.jpg,640,480,30,3,10
short_head_left_file001_episode000499_frame037340_t1244667,short,head_left,short_head_left_file001,file-001.mp4,1,499,37340,92,1244.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000499_frame037340_t1244667.jpg,640,480,30,3,10
short_head_left_file001_episode000499_frame037350_t1245000,short,head_left,short_head_left_file001,file-001.mp4,1,499,37350,102,1245.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000499_frame037350_t1245000.jpg,640,480,30,3,10
short_head_left_file001_episode000499_frame037360_t1245333,short,head_left,short_head_left_file001,file-001.mp4,1,499,37360,112,1245.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000499_frame037360_t1245333.jpg,640,480,30,3,10
short_head_left_file001_episode000499_frame037370_t1245667,short,head_left,short_head_left_file001,file-001.mp4,1,499,37370,122,1245.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000499_frame037370_t1245667.jpg,640,480,30,3,10
short_head_left_file001_episode000499_frame037380_t1246000,short,head_left,short_head_left_file001,file-001.mp4,1,499,37380,132,1246.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000499_frame037380_t1246000.jpg,640,480,30,3,10
short_head_left_file001_episode000499_frame037390_t1246333,short,head_left,short_head_left_file001,file-001.mp4,1,499,37390,142,1246.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000499_frame037390_t1246333.jpg,640,480,30,3,10
short_head_left_file001_episode000499_frame037400_t1246667,short,head_left,short_head_left_file001,file-001.mp4,1,499,37400,152,1246.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000499_frame037400_t1246667.jpg,640,480,30,3,10
short_head_left_file001_episode000499_frame037410_t1247000,short,head_left,short_head_left_file001,file-001.mp4,1,499,37410,162,1247.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000499_frame037410_t1247000.jpg,640,480,30,3,10
short_head_left_file001_episode000499_frame037420_t1247333,short,head_left,short_head_left_file001,file-001.mp4,1,499,37420,172,1247.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000499_frame037420_t1247333.jpg,640,480,30,3,10
short_head_left_file001_episode000499_frame037430_t1247667,short,head_left,short_head_left_file001,file-001.mp4,1,499,37430,182,1247.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000499_frame037430_t1247667.jpg,640,480,30,3,10
short_head_left_file001_episode000500_frame037440_t1248000,short,head_left,short_head_left_file001,file-001.mp4,1,500,37440,0,1248.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000500_frame037440_t1248000.jpg,640,480,30,3,10
short_head_left_file001_episode000500_frame037450_t1248333,short,head_left,short_head_left_file001,file-001.mp4,1,500,37450,10,1248.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000500_frame037450_t1248333.jpg,640,480,30,3,10
short_head_left_file001_episode000500_frame037460_t1248667,short,head_left,short_head_left_file001,file-001.mp4,1,500,37460,20,1248.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000500_frame037460_t1248667.jpg,640,480,30,3,10
short_head_left_file001_episode000500_frame037470_t1249000,short,head_left,short_head_left_file001,file-001.mp4,1,500,37470,30,1249.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000500_frame037470_t1249000.jpg,640,480,30,3,10
short_head_left_file001_episode000500_frame037480_t1249333,short,head_left,short_head_left_file001,file-001.mp4,1,500,37480,40,1249.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000500_frame037480_t1249333.jpg,640,480,30,3,10
short_head_left_file001_episode000500_frame037490_t1249667,short,head_left,short_head_left_file001,file-001.mp4,1,500,37490,50,1249.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000500_frame037490_t1249667.jpg,640,480,30,3,10
short_head_left_file001_episode000500_frame037500_t1250000,short,head_left,short_head_left_file001,file-001.mp4,1,500,37500,60,1250.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000500_frame037500_t1250000.jpg,640,480,30,3,10
short_head_left_file001_episode000500_frame037510_t1250333,short,head_left,short_head_left_file001,file-001.mp4,1,500,37510,70,1250.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000500_frame037510_t1250333.jpg,640,480,30,3,10
short_head_left_file001_episode000500_frame037520_t1250667,short,head_left,short_head_left_file001,file-001.mp4,1,500,37520,80,1250.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000500_frame037520_t1250667.jpg,640,480,30,3,10
short_head_left_file001_episode000500_frame037530_t1251000,short,head_left,short_head_left_file001,file-001.mp4,1,500,37530,90,1251.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000500_frame037530_t1251000.jpg,640,480,30,3,10
short_head_left_file001_episode000500_frame037540_t1251333,short,head_left,short_head_left_file001,file-001.mp4,1,500,37540,100,1251.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000500_frame037540_t1251333.jpg,640,480,30,3,10
short_head_left_file001_episode000500_frame037550_t1251667,short,head_left,short_head_left_file001,file-001.mp4,1,500,37550,110,1251.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000500_frame037550_t1251667.jpg,640,480,30,3,10
short_head_left_file001_episode000500_frame037560_t1252000,short,head_left,short_head_left_file001,file-001.mp4,1,500,37560,120,1252.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000500_frame037560_t1252000.jpg,640,480,30,3,10
short_head_left_file001_episode000500_frame037570_t1252333,short,head_left,short_head_left_file001,file-001.mp4,1,500,37570,130,1252.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000500_frame037570_t1252333.jpg,640,480,30,3,10
short_head_left_file001_episode000500_frame037580_t1252667,short,head_left,short_head_left_file001,file-001.mp4,1,500,37580,140,1252.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000500_frame037580_t1252667.jpg,640,480,30,3,10
short_head_left_file001_episode000500_frame037590_t1253000,short,head_left,short_head_left_file001,file-001.mp4,1,500,37590,150,1253.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000500_frame037590_t1253000.jpg,640,480,30,3,10
short_head_left_file001_episode000500_frame037600_t1253333,short,head_left,short_head_left_file001,file-001.mp4,1,500,37600,160,1253.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000500_frame037600_t1253333.jpg,640,480,30,3,10
short_head_left_file001_episode000500_frame037610_t1253667,short,head_left,short_head_left_file001,file-001.mp4,1,500,37610,170,1253.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000500_frame037610_t1253667.jpg,640,480,30,3,10
short_head_left_file001_episode000500_frame037620_t1254000,short,head_left,short_head_left_file001,file-001.mp4,1,500,37620,180,1254.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000500_frame037620_t1254000.jpg,640,480,30,3,10
short_head_left_file001_episode000500_frame037630_t1254333,short,head_left,short_head_left_file001,file-001.mp4,1,500,37630,190,1254.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000500_frame037630_t1254333.jpg,640,480,30,3,10
short_head_left_file001_episode000501_frame037640_t1254667,short,head_left,short_head_left_file001,file-001.mp4,1,501,37640,8,1254.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000501_frame037640_t1254667.jpg,640,480,30,3,10
short_head_left_file001_episode000501_frame037650_t1255000,short,head_left,short_head_left_file001,file-001.mp4,1,501,37650,18,1255.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000501_frame037650_t1255000.jpg,640,480,30,3,10
short_head_left_file001_episode000501_frame037660_t1255333,short,head_left,short_head_left_file001,file-001.mp4,1,501,37660,28,1255.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000501_frame037660_t1255333.jpg,640,480,30,3,10
short_head_left_file001_episode000501_frame037670_t1255667,short,head_left,short_head_left_file001,file-001.mp4,1,501,37670,38,1255.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000501_frame037670_t1255667.jpg,640,480,30,3,10
short_head_left_file001_episode000501_frame037680_t1256000,short,head_left,short_head_left_file001,file-001.mp4,1,501,37680,48,1256.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000501_frame037680_t1256000.jpg,640,480,30,3,10
short_head_left_file001_episode000501_frame037690_t1256333,short,head_left,short_head_left_file001,file-001.mp4,1,501,37690,58,1256.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000501_frame037690_t1256333.jpg,640,480,30,3,10
short_head_left_file001_episode000501_frame037700_t1256667,short,head_left,short_head_left_file001,file-001.mp4,1,501,37700,68,1256.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000501_frame037700_t1256667.jpg,640,480,30,3,10
short_head_left_file001_episode000501_frame037710_t1257000,short,head_left,short_head_left_file001,file-001.mp4,1,501,37710,78,1257.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000501_frame037710_t1257000.jpg,640,480,30,3,10
short_head_left_file001_episode000501_frame037720_t1257333,short,head_left,short_head_left_file001,file-001.mp4,1,501,37720,88,1257.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000501_frame037720_t1257333.jpg,640,480,30,3,10
short_head_left_file001_episode000501_frame037730_t1257667,short,head_left,short_head_left_file001,file-001.mp4,1,501,37730,98,1257.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000501_frame037730_t1257667.jpg,640,480,30,3,10
short_head_left_file001_episode000501_frame037740_t1258000,short,head_left,short_head_left_file001,file-001.mp4,1,501,37740,108,1258.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000501_frame037740_t1258000.jpg,640,480,30,3,10
short_head_left_file001_episode000501_frame037750_t1258333,short,head_left,short_head_left_file001,file-001.mp4,1,501,37750,118,1258.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000501_frame037750_t1258333.jpg,640,480,30,3,10
short_head_left_file001_episode000501_frame037760_t1258667,short,head_left,short_head_left_file001,file-001.mp4,1,501,37760,128,1258.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000501_frame037760_t1258667.jpg,640,480,30,3,10
short_head_left_file001_episode000501_frame037770_t1259000,short,head_left,short_head_left_file001,file-001.mp4,1,501,37770,138,1259.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000501_frame037770_t1259000.jpg,640,480,30,3,10
short_head_left_file001_episode000501_frame037780_t1259333,short,head_left,short_head_left_file001,file-001.mp4,1,501,37780,148,1259.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000501_frame037780_t1259333.jpg,640,480,30,3,10
short_head_left_file001_episode000501_frame037790_t1259667,short,head_left,short_head_left_file001,file-001.mp4,1,501,37790,158,1259.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000501_frame037790_t1259667.jpg,640,480,30,3,10
short_head_left_file001_episode000501_frame037800_t1260000,short,head_left,short_head_left_file001,file-001.mp4,1,501,37800,168,1260.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000501_frame037800_t1260000.jpg,640,480,30,3,10
short_head_left_file001_episode000501_frame037810_t1260333,short,head_left,short_head_left_file001,file-001.mp4,1,501,37810,178,1260.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000501_frame037810_t1260333.jpg,640,480,30,3,10
short_head_left_file001_episode000501_frame037820_t1260667,short,head_left,short_head_left_file001,file-001.mp4,1,501,37820,188,1260.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000501_frame037820_t1260667.jpg,640,480,30,3,10
short_head_left_file001_episode000502_frame037830_t1261000,short,head_left,short_head_left_file001,file-001.mp4,1,502,37830,6,1261.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000502_frame037830_t1261000.jpg,640,480,30,3,10
short_head_left_file001_episode000502_frame037840_t1261333,short,head_left,short_head_left_file001,file-001.mp4,1,502,37840,16,1261.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000502_frame037840_t1261333.jpg,640,480,30,3,10
short_head_left_file001_episode000502_frame037850_t1261667,short,head_left,short_head_left_file001,file-001.mp4,1,502,37850,26,1261.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000502_frame037850_t1261667.jpg,640,480,30,3,10
short_head_left_file001_episode000502_frame037860_t1262000,short,head_left,short_head_left_file001,file-001.mp4,1,502,37860,36,1262.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000502_frame037860_t1262000.jpg,640,480,30,3,10
short_head_left_file001_episode000502_frame037870_t1262333,short,head_left,short_head_left_file001,file-001.mp4,1,502,37870,46,1262.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000502_frame037870_t1262333.jpg,640,480,30,3,10
short_head_left_file001_episode000502_frame037880_t1262667,short,head_left,short_head_left_file001,file-001.mp4,1,502,37880,56,1262.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-001.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000502_frame037880_t1262667.jpg,640,480,30,3,10
